date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2017-05-07,21,31,12,20.0,16.0,13.0,6.0,4.0,5.0,1012.0,1015.0,1019.0,66.0,89.0,96.0,23.0,21.0,29.0,28.0,26.0,22.0,12.0,4.0,4.0,7.0,7.0,8.0,4.0,2.0,3.0,1014.0,1018.0,1021.0,1011.0,1012.0,1017.0,0.0,0.0,0.0
2017-05-08,26,34,18,21.0,20.0,16.0,8.0,6.0,4.0,1011.0,1012.0,1015.0,66.0,66.0,89.0,30.0,23.0,21.0,31.0,28.0,26.0,12.0,12.0,4.0,13.0,7.0,7.0,5.0,4.0,2.0,1014.0,1014.0,1018.0,1008.0,1011.0,1012.0,0.0,0.0,0.0
2017-05-09,21,28,14,26.0,21.0,20.0,12.0,8.0,6.0,1010.0,1011.0,1012.0,73.0,66.0,66.0,23.0,30.0,23.0,34.0,31.0,28.0,18.0,12.0,12.0,14.0,13.0,7.0,10.0,5.0,4.0,1013.0,1014.0,1014.0,1008.0,1008.0,1011.0,0.0,0.0,0.0
2017-05-10,16,19,12,21.0,26.0,21.0,12.0,12.0,8.0,1012.0,1010.0,1011.0,86.0,73.0,66.0,40.0,23.0,30.0,28.0,34.0,31.0,14.0,18.0,12.0,13.0,14.0,13.0,8.0,10.0,5.0,1015.0,1013.0,1014.0,1010.0,1008.0,1008.0,0.0,0.0,0.0
2017-05-11,16,22,8,16.0,21.0,26.0,13.0,12.0,12.0,1011.0,1012.0,1010.0,100.0,86.0,73.0,56.0,40.0,23.0,19.0,28.0,34.0,12.0,14.0,18.0,16.0,13.0,14.0,8.0,8.0,10.0,1015.0,1015.0,1013.0,1009.0,1010.0,1008.0,9.65,0.0,0.0
2017-05-12,15,24,5,16.0,16.0,21.0,9.0,13.0,12.0,1016.0,1011.0,1012.0,89.0,100.0,86.0,36.0,56.0,40.0,22.0,19.0,28.0,8.0,12.0,14.0,12.0,16.0,13.0,5.0,8.0,8.0,1018.0,1015.0,1015.0,1015.0,1009.0,1010.0,0.0,9.65,0.0
2017-05-13,18,27,8,15.0,16.0,16.0,5.0,9.0,13.0,1017.0,1016.0,1011.0,83.0,89.0,100.0,31.0,36.0,56.0,24.0,22.0,19.0,5.0,8.0,12.0,8.0,12.0,16.0,3.0,5.0,8.0,1019.0,1018.0,1015.0,1015.0,1015.0,1009.0,0.0,0.0,9.65
2017-05-14,23,32,15,18.0,15.0,16.0,7.0,5.0,9.0,1012.0,1017.0,1016.0,93.0,83.0,89.0,25.0,31.0,36.0,27.0,24.0,22.0,8.0,5.0,8.0,10.0,8.0,12.0,5.0,3.0,5.0,1015.0,1019.0,1018.0,1007.0,1015.0,1015.0,0.0,0.0,0.0
2017-05-15,24,33,15,23.0,18.0,15.0,12.0,7.0,5.0,1006.0,1012.0,1017.0,72.0,93.0,83.0,29.0,25.0,31.0,32.0,27.0,24.0,15.0,8.0,5.0,14.0,10.0,8.0,11.0,5.0,3.0,1008.0,1015.0,1019.0,1004.0,1007.0,1015.0,0.25,0.0,0.0
2017-05-16,24,33,16,24.0,23.0,18.0,16.0,12.0,7.0,1005.0,1006.0,1012.0,87.0,72.0,93.0,37.0,29.0,25.0,33.0,32.0,27.0,15.0,15.0,8.0,18.0,14.0,10.0,12.0,11.0,5.0,1007.0,1008.0,1015.0,1002.0,1004.0,1007.0,0.0,0.25,0.0
2017-05-17,19,24,13,24.0,24.0,23.0,16.0,16.0,12.0,1001.0,1005.0,1006.0,100.0,87.0,72.0,41.0,37.0,29.0,33.0,33.0,32.0,16.0,15.0,15.0,18.0,18.0,14.0,13.0,12.0,11.0,1006.0,1007.0,1008.0,996.0,1002.0,1004.0,42.93,0.0,0.25
2017-05-18,16,19,12,19.0,24.0,24.0,14.0,16.0,16.0,996.0,1001.0,1005.0,97.0,100.0,87.0,63.0,41.0,37.0,24.0,33.0,33.0,13.0,16.0,15.0,17.0,18.0,18.0,10.0,13.0,12.0,1004.0,1006.0,1007.0,991.0,996.0,1002.0,15.49,42.93,0.0
2017-05-19,12,13,9,16.0,19.0,24.0,10.0,14.0,16.0,1012.0,996.0,1001.0,93.0,97.0,100.0,63.0,63.0,41.0,19.0,24.0,33.0,12.0,13.0,16.0,12.0,17.0,18.0,8.0,10.0,13.0,1015.0,1004.0,1006.0,1005.0,991.0,996.0,10.92,15.49,42.93
2017-05-20,10,13,7,12.0,16.0,19.0,10.0,10.0,14.0,1014.0,1012.0,996.0,100.0,93.0,97.0,83.0,63.0,63.0,13.0,19.0,24.0,9.0,12.0,13.0,11.0,12.0,17.0,8.0,8.0,10.0,1016.0,1015.0,1004.0,1012.0,1005.0,991.0,31.75,10.92,15.49
2017-05-21,13,21,6,10.0,12.0,16.0,8.0,10.0,10.0,1010.0,1014.0,1012.0,100.0,100.0,93.0,71.0,83.0,63.0,13.0,13.0,19.0,7.0,9.0,12.0,11.0,11.0,12.0,5.0,8.0,8.0,1015.0,1016.0,1015.0,1008.0,1012.0,1005.0,28.7,31.75,10.92
2017-05-22,16,23,8,13.0,10.0,12.0,4.0,8.0,10.0,1018.0,1010.0,1014.0,83.0,100.0,100.0,31.0,71.0,83.0,21.0,13.0,13.0,6.0,7.0,9.0,8.0,11.0,11.0,3.0,5.0,8.0,1021.0,1015.0,1016.0,1015.0,1008.0,1012.0,0.0,28.7,31.75
2017-05-23,13,16,10,16.0,13.0,10.0,11.0,4.0,8.0,1014.0,1018.0,1010.0,93.0,83.0,100.0,41.0,31.0,71.0,23.0,21.0,13.0,8.0,6.0,7.0,14.0,8.0,11.0,7.0,3.0,5.0,1018.0,1021.0,1015.0,1010.0,1015.0,1008.0,4.32,0.0,28.7
2017-05-24,15,21,8,13.0,16.0,13.0,7.0,11.0,4.0,1013.0,1014.0,1018.0,80.0,93.0,83.0,57.0,41.0,31.0,16.0,23.0,21.0,10.0,8.0,6.0,9.0,14.0,8.0,6.0,7.0,3.0,1014.0,1018.0,1021.0,1011.0,1010.0,1015.0,0.0,4.32,0.0
2017-05-25,17,26,8,15.0,13.0,16.0,7.0,7.0,11.0,1007.0,1013.0,1014.0,93.0,80.0,93.0,39.0,57.0,41.0,21.0,16.0,23.0,8.0,10.0,8.0,9.0,9.0,14.0,6.0,6.0,7.0,1011.0,1014.0,1018.0,1004.0,1011.0,1010.0,0.0,0.0,4.32
2017-05-26,22,28,15,17.0,15.0,13.0,9.0,7.0,7.0,1002.0,1007.0,1013.0,86.0,93.0,80.0,38.0,39.0,57.0,26.0,21.0,16.0,8.0,8.0,10.0,13.0,9.0,9.0,6.0,6.0,6.0,1004.0,1011.0,1014.0,999.0,1004.0,1011.0,0.0,0.0,0.0
2017-05-27,19,25,13,22.0,17.0,15.0,12.0,9.0,7.0,1007.0,1002.0,1007.0,84.0,86.0,93.0,35.0,38.0,39.0,28.0,26.0,21.0,15.0,8.0,8.0,14.0,13.0,9.0,10.0,6.0,6.0,1011.0,1004.0,1011.0,1002.0,999.0,1004.0,0.0,0.0,0.0
2017-05-28,21,29,11,19.0,22.0,17.0,12.0,12.0,9.0,1012.0,1007.0,1002.0,86.0,84.0,86.0,43.0,35.0,38.0,25.0,28.0,26.0,13.0,15.0,8.0,15.0,14.0,13.0,8.0,10.0,6.0,1014.0,1011.0,1004.0,1010.0,1002.0,999.0,10.67,0.0,0.0
2017-05-29,18,26,9,21.0,19.0,22.0,7.0,12.0,12.0,1013.0,1012.0,1007.0,89.0,86.0,84.0,20.0,43.0,35.0,29.0,25.0,28.0,11.0,13.0,15.0,11.0,15.0,14.0,2.0,8.0,10.0,1014.0,1014.0,1011.0,1012.0,1010.0,1002.0,0.0,10.67,0.0
2017-05-30,18,28,8,18.0,21.0,19.0,6.0,7.0,12.0,1015.0,1013.0,1012.0,67.0,89.0,86.0,22.0,20.0,43.0,26.0,29.0,25.0,9.0,11.0,13.0,11.0,11.0,15.0,1.0,2.0,8.0,1017.0,1014.0,1014.0,1012.0,1012.0,1010.0,0.0,0.0,10.67
2017-05-31,18,27,8,18.0,18.0,21.0,5.0,6.0,7.0,1017.0,1015.0,1013.0,86.0,67.0,89.0,20.0,22.0,20.0,28.0,26.0,29.0,8.0,9.0,11.0,8.0,11.0,11.0,2.0,1.0,2.0,1018.0,1017.0,1014.0,1014.0,1012.0,1012.0,0.0,0.0,0.0
2017-06-01,21,29,12,18.0,18.0,18.0,7.0,5.0,6.0,1018.0,1017.0,1015.0,86.0,86.0,67.0,26.0,20.0,22.0,27.0,28.0,26.0,8.0,8.0,9.0,11.0,8.0,11.0,6.0,2.0,1.0,1019.0,1018.0,1017.0,1016.0,1014.0,1012.0,0.0,0.0,0.0
2017-06-02,24,32,17,21.0,18.0,18.0,14.0,7.0,5.0,1016.0,1018.0,1017.0,80.0,86.0,86.0,44.0,26.0,20.0,29.0,27.0,28.0,12.0,8.0,8.0,18.0,11.0,8.0,9.0,6.0,2.0,1018.0,1019.0,1018.0,1013.0,1016.0,1014.0,0.0,0.0,0.0
2017-06-03,24,31,16,24.0,21.0,18.0,16.0,14.0,7.0,1014.0,1016.0,1018.0,93.0,80.0,86.0,34.0,44.0,26.0,32.0,29.0,27.0,17.0,12.0,8.0,18.0,18.0,11.0,13.0,9.0,6.0,1015.0,1018.0,1019.0,1012.0,1013.0,1016.0,0.0,0.0,0.0
2017-06-04,26,33,17,24.0,24.0,21.0,16.0,16.0,14.0,1014.0,1014.0,1016.0,90.0,93.0,80.0,36.0,34.0,44.0,31.0,32.0,29.0,16.0,17.0,12.0,17.0,18.0,18.0,14.0,13.0,9.0,1016.0,1015.0,1018.0,1012.0,1012.0,1013.0,0.0,0.0,0.0
2017-06-05,26,35,17,26.0,24.0,24.0,17.0,16.0,16.0,1011.0,1014.0,1014.0,93.0,90.0,93.0,34.0,36.0,34.0,33.0,31.0,32.0,17.0,16.0,17.0,19.0,17.0,18.0,14.0,14.0,13.0,1013.0,1016.0,1015.0,1009.0,1012.0,1012.0,0.0,0.0,0.0
2017-06-06,24,30,18,26.0,26.0,24.0,14.0,17.0,16.0,1010.0,1011.0,1014.0,93.0,93.0,90.0,24.0,34.0,36.0,35.0,33.0,31.0,17.0,17.0,16.0,18.0,19.0,17.0,9.0,14.0,14.0,1013.0,1013.0,1016.0,1009.0,1009.0,1012.0,0.0,0.0,0.0
2017-06-07,22,29,14,24.0,26.0,26.0,12.0,14.0,17.0,1015.0,1010.0,1011.0,73.0,93.0,93.0,32.0,24.0,34.0,30.0,35.0,33.0,18.0,17.0,17.0,14.0,18.0,19.0,9.0,9.0,14.0,1017.0,1013.0,1013.0,1013.0,1009.0,1009.0,0.0,0.0,0.0
2017-06-08,24,32,16,22.0,24.0,26.0,10.0,12.0,14.0,1018.0,1015.0,1010.0,75.0,73.0,93.0,27.0,32.0,24.0,29.0,30.0,35.0,14.0,18.0,17.0,12.0,14.0,18.0,8.0,9.0,9.0,1020.0,1017.0,1013.0,1016.0,1013.0,1009.0,0.0,0.0,0.0
2017-06-09,25,33,17,24.0,22.0,24.0,10.0,10.0,12.0,1014.0,1018.0,1015.0,67.0,75.0,73.0,19.0,27.0,32.0,32.0,29.0,30.0,16.0,14.0,18.0,13.0,12.0,14.0,6.0,8.0,9.0,1016.0,1020.0,1017.0,1010.0,1016.0,1013.0,0.0,0.0,0.0
2017-06-10,28,34,21,25.0,24.0,22.0,14.0,10.0,10.0,1008.0,1014.0,1018.0,84.0,67.0,75.0,32.0,19.0,27.0,33.0,32.0,29.0,17.0,16.0,14.0,17.0,13.0,12.0,12.0,6.0,8.0,1010.0,1016.0,1020.0,1004.0,1010.0,1016.0,0.0,0.0,0.0
2017-06-11,30,37,23,28.0,25.0,24.0,19.0,14.0,10.0,1003.0,1008.0,1014.0,79.0,84.0,67.0,44.0,32.0,19.0,34.0,33.0,32.0,21.0,17.0,16.0,21.0,17.0,13.0,17.0,12.0,6.0,1005.0,1010.0,1016.0,1001.0,1004.0,1010.0,0.0,0.0,0.0
2017-06-12,26,32,19,30.0,28.0,25.0,19.0,19.0,14.0,1003.0,1003.0,1008.0,79.0,79.0,84.0,38.0,44.0,32.0,37.0,34.0,33.0,23.0,21.0,17.0,21.0,21.0,17.0,18.0,17.0,12.0,1006.0,1005.0,1010.0,1002.0,1001.0,1004.0,0.0,0.0,0.0
2017-06-13,28,34,22,26.0,30.0,28.0,21.0,19.0,19.0,1009.0,1003.0,1003.0,97.0,79.0,79.0,59.0,38.0,44.0,32.0,37.0,34.0,19.0,23.0,21.0,23.0,21.0,21.0,18.0,18.0,17.0,1011.0,1006.0,1005.0,1006.0,1002.0,1001.0,94.49,0.0,0.0
2017-06-14,24,31,17,28.0,26.0,30.0,21.0,21.0,19.0,1005.0,1009.0,1003.0,84.0,97.0,79.0,52.0,59.0,38.0,34.0,32.0,37.0,22.0,19.0,23.0,22.0,23.0,21.0,17.0,18.0,18.0,1008.0,1011.0,1006.0,1001.0,1006.0,1002.0,0.0,94.49,0.0
2017-06-15,26,35,16,24.0,28.0,26.0,17.0,21.0,21.0,1008.0,1005.0,1009.0,87.0,84.0,97.0,40.0,52.0,59.0,31.0,34.0,32.0,17.0,22.0,19.0,19.0,22.0,23.0,14.0,17.0,18.0,1010.0,1008.0,1011.0,1005.0,1001.0,1006.0,7.62,0.0,94.49
2017-06-16,27,33,21,26.0,24.0,28.0,17.0,17.0,21.0,1009.0,1008.0,1005.0,93.0,87.0,84.0,36.0,40.0,52.0,35.0,31.0,34.0,16.0,17.0,22.0,20.0,19.0,22.0,14.0,14.0,17.0,1012.0,1010.0,1008.0,1006.0,1005.0,1001.0,0.0,7.62,0.0
2017-06-17,23,28,17,27.0,26.0,24.0,20.0,17.0,17.0,1006.0,1009.0,1008.0,93.0,93.0,87.0,52.0,36.0,40.0,33.0,35.0,31.0,21.0,16.0,17.0,22.0,20.0,19.0,16.0,14.0,14.0,1010.0,1012.0,1010.0,998.0,1006.0,1005.0,18.8,0.0,7.62
2017-06-18,22,28,16,23.0,27.0,26.0,19.0,20.0,17.0,1005.0,1006.0,1009.0,93.0,93.0,93.0,58.0,52.0,36.0,28.0,33.0,35.0,17.0,21.0,16.0,21.0,22.0,20.0,15.0,16.0,14.0,1009.0,1010.0,1012.0,1003.0,998.0,1006.0,0.0,18.8,0.0
2017-06-19,24,31,17,22.0,23.0,27.0,11.0,19.0,20.0,1011.0,1005.0,1006.0,78.0,93.0,93.0,28.0,58.0,52.0,28.0,28.0,33.0,16.0,17.0,21.0,15.0,21.0,22.0,8.0,15.0,16.0,1013.0,1009.0,1010.0,1010.0,1003.0,998.0,0.0,0.0,18.8
2017-06-20,25,35,14,24.0,22.0,23.0,11.0,11.0,19.0,1015.0,1011.0,1005.0,78.0,78.0,93.0,21.0,28.0,58.0,31.0,28.0,28.0,17.0,16.0,17.0,15.0,15.0,21.0,6.0,8.0,15.0,1016.0,1013.0,1009.0,1013.0,1010.0,1003.0,0.0,0.0,0.0
2017-06-21,28,36,21,25.0,24.0,22.0,14.0,11.0,11.0,1013.0,1015.0,1011.0,90.0,78.0,78.0,26.0,21.0,28.0,35.0,31.0,28.0,14.0,17.0,16.0,16.0,15.0,15.0,12.0,6.0,8.0,1015.0,1016.0,1013.0,1010.0,1013.0,1010.0,0.0,0.0,0.0
2017-06-22,27,33,21,28.0,25.0,24.0,18.0,14.0,11.0,1006.0,1013.0,1015.0,79.0,90.0,78.0,36.0,26.0,21.0,36.0,35.0,31.0,21.0,14.0,17.0,21.0,16.0,15.0,15.0,12.0,6.0,1010.0,1015.0,1016.0,1003.0,1010.0,1013.0,0.0,0.0,0.0
2017-06-23,19,26,12,27.0,28.0,25.0,18.0,18.0,14.0,1003.0,1006.0,1013.0,69.0,79.0,90.0,44.0,36.0,26.0,33.0,36.0,35.0,21.0,21.0,14.0,22.0,21.0,16.0,16.0,15.0,12.0,1008.0,1010.0,1015.0,1001.0,1003.0,1010.0,0.0,0.0,0.0
2017-06-24,18,27,8,19.0,27.0,28.0,12.0,18.0,18.0,1014.0,1003.0,1006.0,86.0,69.0,79.0,39.0,44.0,36.0,26.0,33.0,36.0,12.0,21.0,21.0,17.0,22.0,21.0,8.0,16.0,15.0,1020.0,1008.0,1010.0,1009.0,1001.0,1003.0,0.0,0.0,0.0
2017-06-25,18,26,9,18.0,19.0,27.0,6.0,12.0,18.0,1022.0,1014.0,1003.0,89.0,86.0,69.0,23.0,39.0,44.0,27.0,26.0,33.0,8.0,12.0,21.0,10.0,17.0,22.0,3.0,8.0,16.0,1023.0,1020.0,1008.0,1020.0,1009.0,1001.0,0.0,0.0,0.0
2017-06-26,19,25,14,18.0,18.0,19.0,7.0,6.0,12.0,1025.0,1022.0,1014.0,80.0,89.0,86.0,26.0,23.0,39.0,26.0,27.0,26.0,9.0,8.0,12.0,9.0,10.0,17.0,4.0,3.0,8.0,1027.0,1023.0,1020.0,1022.0,1020.0,1009.0,0.0,0.0,0.0
2017-06-27,20,29,11,19.0,18.0,18.0,13.0,7.0,6.0,1021.0,1025.0,1022.0,84.0,80.0,89.0,46.0,26.0,23.0,25.0,26.0,27.0,14.0,9.0,8.0,17.0,9.0,10.0,9.0,4.0,3.0,1024.0,1027.0,1023.0,1019.0,1022.0,1020.0,4.32,0.0,0.0
2017-06-28,26,33,18,20.0,19.0,18.0,15.0,13.0,7.0,1015.0,1021.0,1025.0,100.0,84.0,80.0,54.0,46.0,26.0,29.0,25.0,26.0,11.0,14.0,9.0,19.0,17.0,9.0,9.0,9.0,4.0,1021.0,1024.0,1027.0,1006.0,1019.0,1022.0,0.0,4.32,0.0
2017-06-29,24,30,19,26.0,20.0,19.0,19.0,15.0,13.0,1006.0,1015.0,1021.0,90.0,100.0,84.0,46.0,54.0,46.0,33.0,29.0,25.0,18.0,11.0,14.0,21.0,19.0,17.0,17.0,9.0,9.0,1011.0,1021.0,1024.0,1003.0,1006.0,1019.0,50.55,0.0,4.32
2017-06-30,22,27,17,24.0,26.0,20.0,19.0,19.0,15.0,1008.0,1006.0,1015.0,90.0,90.0,100.0,51.0,46.0,54.0,30.0,33.0,29.0,19.0,18.0,11.0,21.0,21.0,19.0,17.0,17.0,9.0,1012.0,1011.0,1021.0,1005.0,1003.0,1006.0,10.92,50.55,0.0
2017-07-01,22,31,14,22.0,24.0,26.0,16.0,19.0,19.0,1014.0,1008.0,1006.0,93.0,90.0,90.0,45.0,51.0,46.0,27.0,30.0,33.0,17.0,19.0,18.0,19.0,21.0,21.0,13.0,17.0,17.0,1016.0,1012.0,1011.0,1010.0,1005.0,1003.0,0.0,10.92,50.55
2017-07-02,24,29,18,22.0,22.0,24.0,15.0,16.0,19.0,1016.0,1014.0,1008.0,90.0,93.0,90.0,40.0,45.0,51.0,31.0,27.0,30.0,14.0,17.0,19.0,18.0,19.0,21.0,13.0,13.0,17.0,1018.0,1016.0,1012.0,1014.0,1010.0,1005.0,0.0,0.0,10.92
2017-07-03,26,32,20,24.0,22.0,22.0,17.0,15.0,16.0,1016.0,1016.0,1014.0,93.0,90.0,93.0,55.0,40.0,45.0,29.0,31.0,27.0,18.0,14.0,17.0,21.0,18.0,19.0,15.0,13.0,13.0,1019.0,1018.0,1016.0,1014.0,1014.0,1010.0,20.83,0.0,0.0
2017-07-04,25,31,19,26.0,24.0,22.0,19.0,17.0,15.0,1014.0,1016.0,1016.0,97.0,93.0,90.0,46.0,55.0,40.0,32.0,29.0,31.0,20.0,18.0,14.0,21.0,21.0,18.0,17.0,15.0,13.0,1016.0,1019.0,1018.0,1012.0,1014.0,1014.0,0.0,20.83,0.0
2017-07-05,24,32,16,25.0,26.0,24.0,19.0,19.0,17.0,1016.0,1014.0,1016.0,93.0,97.0,93.0,57.0,46.0,55.0,31.0,32.0,29.0,19.0,20.0,18.0,22.0,21.0,21.0,18.0,17.0,15.0,1018.0,1016.0,1019.0,1014.0,1012.0,1014.0,0.0,0.0,20.83
2017-07-06,28,35,21,24.0,25.0,26.0,18.0,19.0,19.0,1018.0,1016.0,1014.0,93.0,93.0,97.0,43.0,57.0,46.0,32.0,31.0,32.0,16.0,19.0,20.0,19.0,22.0,21.0,16.0,18.0,17.0,1019.0,1018.0,1016.0,1016.0,1014.0,1012.0,0.0,0.0,0.0
2017-07-07,23,28,17,28.0,24.0,25.0,21.0,18.0,19.0,1015.0,1018.0,1016.0,90.0,93.0,93.0,43.0,43.0,57.0,35.0,32.0,31.0,21.0,16.0,19.0,24.0,19.0,22.0,18.0,16.0,18.0,1019.0,1019.0,1018.0,1013.0,1016.0,1014.0,0.0,0.0,0.0
2017-07-08,23,31,16,23.0,28.0,24.0,17.0,21.0,18.0,1018.0,1015.0,1018.0,94.0,90.0,93.0,45.0,43.0,43.0,28.0,35.0,32.0,17.0,21.0,16.0,23.0,24.0,19.0,13.0,18.0,16.0,1021.0,1019.0,1019.0,1014.0,1013.0,1016.0,0.0,0.0,0.0
2017-07-09,28,35,20,23.0,23.0,28.0,17.0,17.0,21.0,1017.0,1018.0,1015.0,97.0,94.0,90.0,42.0,45.0,43.0,31.0,28.0,35.0,16.0,17.0,21.0,19.0,23.0,24.0,15.0,13.0,18.0,1020.0,1021.0,1019.0,1015.0,1014.0,1013.0,0.0,0.0,0.0
2017-07-10,29,34,25,28.0,23.0,23.0,20.0,17.0,17.0,1012.0,1017.0,1018.0,90.0,97.0,94.0,46.0,42.0,45.0,35.0,31.0,28.0,20.0,16.0,17.0,22.0,19.0,23.0,18.0,15.0,13.0,1016.0,1020.0,1021.0,1007.0,1015.0,1014.0,0.0,0.0,0.0
2017-07-11,29,36,23,29.0,28.0,23.0,21.0,20.0,17.0,1008.0,1012.0,1017.0,79.0,90.0,97.0,52.0,46.0,42.0,34.0,35.0,31.0,25.0,20.0,16.0,24.0,22.0,19.0,18.0,18.0,15.0,1009.0,1016.0,1020.0,1007.0,1007.0,1015.0,0.0,0.0,0.0
2017-07-12,27,32,21,29.0,29.0,28.0,22.0,21.0,20.0,1007.0,1008.0,1012.0,85.0,79.0,90.0,45.0,52.0,46.0,36.0,34.0,35.0,23.0,25.0,20.0,24.0,24.0,22.0,18.0,18.0,18.0,1011.0,1009.0,1016.0,1005.0,1007.0,1007.0,0.0,0.0,0.0
2017-07-13,24,28,21,27.0,29.0,29.0,21.0,22.0,21.0,1013.0,1007.0,1008.0,93.0,85.0,79.0,55.0,45.0,52.0,32.0,36.0,34.0,21.0,23.0,25.0,23.0,24.0,24.0,19.0,18.0,18.0,1017.0,1011.0,1009.0,1006.0,1005.0,1007.0,33.53,0.0,0.0
2017-07-14,25,31,18,24.0,27.0,29.0,21.0,21.0,22.0,1019.0,1013.0,1007.0,100.0,93.0,85.0,65.0,55.0,45.0,28.0,32.0,36.0,21.0,21.0,23.0,21.0,23.0,24.0,20.0,19.0,18.0,1021.0,1017.0,1011.0,1015.0,1006.0,1005.0,22.1,33.53,0.0
2017-07-15,27,33,21,25.0,24.0,27.0,20.0,21.0,21.0,1021.0,1019.0,1013.0,100.0,100.0,93.0,50.0,65.0,55.0,31.0,28.0,32.0,18.0,21.0,21.0,22.0,21.0,23.0,18.0,20.0,19.0,1022.0,1021.0,1017.0,1019.0,1015.0,1006.0,0.0,22.1,33.53
2017-07-16,28,35,21,27.0,25.0,24.0,21.0,20.0,21.0,1019.0,1021.0,1019.0,93.0,100.0,100.0,47.0,50.0,65.0,33.0,31.0,28.0,21.0,18.0,21.0,23.0,22.0,21.0,19.0,18.0,20.0,1021.0,1022.0,1021.0,1016.0,1019.0,1015.0,0.0,0.0,22.1
2017-07-17,28,34,22,28.0,27.0,25.0,21.0,21.0,20.0,1015.0,1019.0,1021.0,90.0,93.0,100.0,46.0,47.0,50.0,35.0,33.0,31.0,21.0,21.0,18.0,23.0,23.0,22.0,19.0,19.0,18.0,1017.0,1021.0,1022.0,1012.0,1016.0,1019.0,0.0,0.0,0.0
2017-07-18,28,33,22,28.0,28.0,27.0,20.0,21.0,21.0,1013.0,1015.0,1019.0,84.0,90.0,93.0,44.0,46.0,47.0,34.0,35.0,33.0,22.0,21.0,21.0,22.0,23.0,23.0,19.0,19.0,19.0,1014.0,1017.0,1021.0,1011.0,1012.0,1016.0,0.0,0.0,0.0
2017-07-19,30,36,24,28.0,28.0,28.0,22.0,20.0,21.0,1014.0,1013.0,1015.0,93.0,84.0,90.0,56.0,44.0,46.0,33.0,34.0,35.0,22.0,22.0,21.0,25.0,22.0,23.0,21.0,19.0,19.0,1015.0,1014.0,1017.0,1013.0,1011.0,1012.0,3.81,0.0,0.0
2017-07-20,29,36,23,30.0,28.0,28.0,22.0,22.0,20.0,1014.0,1014.0,1013.0,82.0,93.0,84.0,52.0,56.0,44.0,36.0,33.0,34.0,24.0,22.0,22.0,24.0,25.0,22.0,21.0,21.0,19.0,1016.0,1015.0,1014.0,1011.0,1013.0,1011.0,0.0,3.81,0.0
2017-07-21,32,38,26,29.0,30.0,28.0,22.0,22.0,22.0,1013.0,1014.0,1014.0,82.0,82.0,93.0,49.0,52.0,56.0,36.0,36.0,33.0,23.0,24.0,22.0,24.0,24.0,25.0,21.0,21.0,21.0,1014.0,1016.0,1015.0,1010.0,1011.0,1013.0,0.0,0.0,3.81
2017-07-22,28,34,22,32.0,29.0,30.0,22.0,22.0,22.0,1008.0,1013.0,1014.0,67.0,82.0,82.0,40.0,49.0,52.0,38.0,36.0,36.0,26.0,23.0,24.0,24.0,24.0,24.0,20.0,21.0,21.0,1010.0,1014.0,1016.0,1005.0,1010.0,1011.0,0.0,0.0,0.0
2017-07-23,26,33,18,28.0,32.0,29.0,23.0,22.0,22.0,1010.0,1008.0,1013.0,97.0,67.0,82.0,55.0,40.0,49.0,34.0,38.0,36.0,22.0,26.0,23.0,26.0,24.0,24.0,18.0,20.0,21.0,1013.0,1010.0,1014.0,1005.0,1005.0,1010.0,0.0,0.0,0.0
2017-07-24,24,32,17,26.0,28.0,32.0,19.0,23.0,22.0,1013.0,1010.0,1008.0,97.0,97.0,67.0,44.0,55.0,40.0,33.0,34.0,38.0,18.0,22.0,26.0,22.0,26.0,24.0,17.0,18.0,20.0,1015.0,1013.0,1010.0,1012.0,1005.0,1005.0,0.0,0.0,0.0
2017-07-25,29,36,22,24.0,26.0,28.0,18.0,19.0,23.0,1015.0,1013.0,1010.0,93.0,97.0,97.0,50.0,44.0,55.0,32.0,33.0,34.0,17.0,18.0,22.0,20.0,22.0,26.0,16.0,17.0,18.0,1016.0,1015.0,1013.0,1013.0,1012.0,1005.0,0.0,0.0,0.0
2017-07-26,26,28,22,29.0,24.0,26.0,21.0,18.0,19.0,1014.0,1015.0,1013.0,90.0,93.0,97.0,40.0,50.0,44.0,36.0,32.0,33.0,22.0,17.0,18.0,23.0,20.0,22.0,19.0,16.0,17.0,1015.0,1016.0,1015.0,1011.0,1013.0,1012.0,0.0,0.0,0.0
2017-07-27,24,29,19,26.0,29.0,24.0,22.0,21.0,18.0,1015.0,1014.0,1015.0,100.0,90.0,93.0,65.0,40.0,50.0,28.0,36.0,32.0,22.0,22.0,17.0,24.0,23.0,20.0,21.0,19.0,16.0,1017.0,1015.0,1016.0,1011.0,1011.0,1013.0,71.88,0.0,0.0
